Cluster 2.5,Depth,ID,Session,Orientation Index,Orientation Cicular Variance,Direction Index,Direction Cicular Variance,Orientation tuning fit_R2,Orientation tuning BandWidth,SimpleComplexIndex,Vis Responsive,umap_x,umap_y,cluster 1.0,depth_scaled
0,460.0925878,214,2,0.972097159,0.062148964,1,0.023814088,0.99742081,7.193049068,1.736346863,1,1.259395957,10.64139175,5,503.9057996
0,489.747502,218,2,0.883103089,0.40859258,0.085198296,0.940763101,0.980292934,14.56340255,0.933643744,1,2.673454762,7.661929131,5,533.8417165
0,497.732537,220,2,0.901202328,0.343768325,0.263618428,0.841664833,0.987756173,17.34930035,0.734589936,1,2.575321198,12.10083008,0,541.9024157
4,535.1458698,222,2,0.632957031,0.63437679,0.124500367,0.969986325,0.953158289,15.11754714,0.620625409,1,-2.640217066,6.416147232,6,579.6702681
1,534.4285094,223,2,0.809730504,0.505813315,0.111047943,0.925048695,0.980145757,16.99780769,0.454713073,1,6.809470654,9.329925537,2,578.9461102
0,571.2278516,228,2,0.837413173,0.317438812,0.583788944,0.706293157,0.936465892,13.90529837,1.444904381,1,1.830451369,8.487561226,5,596.0076345
4,590,231,2,0.78452913,0.502748777,0.255859553,0.880715473,0.896350247,11.34818829,1.604927494,1,-0.815896213,5.872467518,6,611.2701194
1,604.9047268,234,2,0.91607351,0.287004644,0.727211604,0.480870126,0.996263989,11.66289204,0.128963859,1,5.180621624,9.944265366,2,623.3882405
1,612.0493172,237,2,0.978393398,0.122161369,0.711755758,0.300351924,0.995357566,11.10054189,0.40856947,1,4.578187466,10.04748726,2,629.1970697
0,650,240,2,0.666721755,0.822082568,0.508579546,0.913424178,0.933681721,6.924781495,0.344426668,1,-2.809871197,8.958604813,7,660.0524471
1,658.073179,243,2,0.754940096,0.497373397,0.206128552,0.812874952,0.951379175,15.89477399,0.130663961,1,6.635736465,9.176908493,2,666.6162549
2,694.369186,247,2,0.477034405,0.709323206,0.187151163,0.973731553,0.964208248,10.55514913,0.403553119,1,12.01649666,1.954709053,3,696.1263166
0,648.4074006,250,2,0.999802275,0.18729102,0.925779806,0.334076847,0.987812132,13.69829005,0.242978361,1,-2.122897625,10.47630119,7,658.7576021
1,745.3398229,254,2,0.779570772,0.44881823,0.139203132,0.847853629,0.882305104,11.1452469,0.577041268,1,8.91524601,6.057266712,2,737.5674219
3,773.6161901,257,2,0.500186825,0.519688275,0.247448998,0.807252723,0.529585946,6.259575214,0.322226486,0,8.341984749,3.087282181,3,760.5572053
0,789.0248645,258,2,0.997100485,0.062481312,0.099209396,0.895631932,0.999419884,8.999448373,0.772256267,1,2.27446866,11.45026684,0,773.0850554
2,839.8040681,266,2,0.885406664,0.429265722,0.866970245,0.692349055,0.955080108,9.723545882,0.918237372,0,8.963324547,2.954385757,3,814.3705179
4,867.9600875,268,2,0.428082201,0.790211045,0.017183497,0.984411709,0.886777916,10.98428024,0.400535265,1,-3.131519318,6.37012291,6,837.262454
3,896.9122424,272,2,0.71629421,0.538918715,0.109701023,0.788237751,0.872015349,13.68411978,0.536150372,1,7.123282909,6.608777523,8,860.8016792
0,901.4922019,273,2,0.753241109,0.465926504,0.226655015,0.83570112,0.943420892,9.798100711,0.932831933,1,-0.420688748,11.22018337,1,864.5253639
3,907.5208921,277,2,0.524842886,0.832417899,0.64149523,0.750348553,0.798075143,90,0.33630755,1,7.513385296,4.204921722,4,869.426923
1,897.5405714,278,2,0.837407629,0.448427803,0.987327447,0.532599429,0.886715115,27.81510289,0.910206622,1,7.818376064,7.933995724,2,861.3125351
1,930,280,2,0.499207661,0.778619875,0.673475014,0.834178707,0.96795806,7.663835036,0.620949043,1,9.447142601,7.617441177,2,887.7033098
3,948.3534254,282,2,0.44561372,0.798172046,0.675590773,0.857725726,0.960137889,7.199840796,0.256957778,1,7.14251709,4.793089867,4,902.6253567
1,955.1966535,284,2,0.272737904,0.866714903,0.79337994,0.613489167,0.702317362,6.599215765,1.68704699,1,5.039883614,9.779687881,2,908.1891666
2,983.9087397,285,2,1,0.043359268,1,0.105048154,0.998687742,7.257825459,0.87061641,0,11.9600668,3.836109161,3,931.5332065
3,1009.095363,288,2,0.921565642,0.274893201,0.376212484,0.728822438,0.904932285,16.92799414,0.570670005,1,6.599381924,3.330281258,4,952.0109086
2,1009.611694,290,2,0.379401167,0.918206439,0.710862065,0.76238939,0.846841216,6.523730493,0.698294663,1,10.26285744,3.239860058,3,952.4307056
3,1049.563376,293,2,0.561020872,0.84416143,0.933569765,0.681208338,0.918410346,6.653868126,0.744165975,0,7.842563629,3.825911999,4,984.9129732
3,1056.273006,294,2,0.538328169,0.820540201,0.954026639,0.581985079,0.966509216,7.010584791,0.273138431,1,6.212779999,6.218981743,8,990.3681627
0,1080.134867,297,2,0.34438809,0.774099182,0.876857481,0.838574314,0.660951084,6.956739558,0.1,0,0.54821825,11.7316637,1,1009.768781
2,1097.661804,298,2,0.043437303,0.882339683,0.789253692,0.820080299,0.671514262,6.557404735,0.085987897,1,9.813344955,2.694857597,3,1024.018861
3,1092.55905,299,2,0.412711402,0.829446845,0.619069955,0.804466041,0.864603537,90,0.525605698,1,8.072655678,3.821717978,4,1019.870124
0,1111.434229,300,2,0.538095329,0.849551282,0.956809011,0.6383282,0.939764016,6.657203761,0.667200527,0,0.357705057,9.516394615,1,1035.216377
4,-476.1861614,314,2,0.999236403,0.138606665,0.374485159,0.537432067,0.989810508,14.36597568,0.478909262,1,-1.985024333,6.188174725,6,-476.5129483
2,-282.9618839,315,2,0.579209333,0.750540919,0.697618305,0.722513077,0.784078549,21.69871907,0.543426063,1,11.70403004,2.715012789,3,-282.9212742
2,-284.3721369,316,2,0.649992926,0.621517105,0.189734275,0.883949132,0.867875849,13.18139174,0.198438752,1,11.61149216,1.325301886,3,-284.3342087
2,-249.8731621,317,2,0.240810144,0.846359699,0.252099236,0.913158622,0.568530555,9.767068364,0.71451091,1,11.46081257,1.677327871,3,-249.7696375
0,-199.8950164,318,2,0.828742975,0.375024096,0.485928513,0.721340275,0.98932712,9.961191728,0.865560293,1,3.608335018,7.278494835,5,-199.6964634
0,-106.2717572,320,2,0.784020699,0.366691872,0.511487676,0.886116101,0.954193606,13.98846631,0.481031755,1,-2.721312284,9.570690155,7,-105.895189
3,31.05409144,321,2,0.122565245,0.950584142,0.096731116,0.919475303,0.789238691,90,0.475287923,1,5.588333607,5.956636906,8,28.49855268
1,42.28039826,322,2,0.298234509,0.858893573,0.387371862,0.909472779,0.86235943,14.26564037,0.931614707,1,5.926172733,9.215881348,2,42.38288264
1,44.215814,323,2,0.770154441,0.512579792,0.451483426,0.899754814,0.938987836,12.26231434,0.64395007,1,4.848218918,10.18104267,2,44.77654168
3,91.41121723,324,2,0.168113553,0.892850258,0.382228063,0.77292627,0.729590447,90,1.290637643,1,9.164855003,4.108002663,4,103.1462764
3,113.9538946,325,2,0.17057628,0.889002394,0.310237181,0.927082037,0.392812173,8.284430439,0.137527225,1,8.157569885,3.979666471,4,131.0263242
3,169.7110026,327,2,0.182890087,0.948235385,0.560083179,0.726358259,0.789598304,13.81611562,0.988198367,1,3.217706442,6.420283318,8,199.984896
3,177.6272609,328,2,0.448838325,0.789692136,0.151821956,0.958207722,0.917422304,43.6074817,0.697911071,1,4.927610397,5.545755386,4,209.775466
0,197.5480287,337,2,0.056500656,0.887763822,0.538682097,0.886416925,0.609112561,5.912296168,0.117180502,1,3.079035521,8.763849258,5,234.4128217
0,232.5475999,341,2,0.36019144,0.85069888,0.120481948,0.886282252,0.545695064,7.822585362,1.009892233,1,3.274618387,8.890503883,5,277.6991492
3,320.7721815,345,2,0.135752453,0.891490321,0.246888624,0.912262881,0.571675815,27.78828472,1.671300979,1,7.022507191,4.741437435,4,363.2652273
3,316.7913689,346,2,0.33284693,0.823269953,0.560311808,0.818441686,0.782160228,90,0.914974391,1,7.600948334,6.047741413,8,359.2466936
0,355.4156458,347,2,0.293373145,0.861134445,0.007505943,0.983792231,0.94397254,42.53567088,0.936231415,1,2.30912137,11.63922119,0,398.2369646
0,347.5014666,348,2,0.663030393,0.63589957,0.080883525,0.946833314,0.946992242,14.47075205,1.443367747,1,-0.128821865,11.43041039,1,390.2477926
0,345.4867482,349,2,0.572075352,0.634025896,0.255492989,0.790540592,0.891046151,18.7041833,1.156215154,1,1.285284281,11.31499386,5,388.2139832
0,353.5448695,350,2,0.41974901,0.815632785,0.169221042,0.953061301,0.83074025,17.54642054,1.080914703,1,-0.121836551,11.10225296,1,396.3484613
0,369.9809688,351,2,0.738000807,0.473867928,0.605299035,0.681958297,0.967881403,19.4941371,0.361549613,1,-3.125877857,10.70998001,7,412.940305
0,364.4910058,352,2,0.803360167,0.453521229,0.340582722,0.737976639,0.886498963,15.13249859,1.688958055,1,-3.240172625,10.4580574,7,407.3983205
0,392.835833,353,2,0.866477108,0.454857724,0.386432639,0.767438784,0.961322586,13.67630027,0.804421217,1,-1.782260299,10.50956821,7,436.0117363
0,404.3684176,354,2,0.832052417,0.42331596,0.231194422,0.878078047,0.959446651,9.630745279,1.478386679,1,-1.737606287,11.0023613,7,447.6536008
0,404.0537522,355,2,0.775332116,0.403329897,0.477207218,0.681913804,0.960393717,13.40314099,1.241373778,1,0.065133497,11.77374649,1,447.3359537
0,430.3545607,356,2,0.838710052,0.472335385,0.412698579,0.864023755,0.974992385,15.08223467,0.894563259,1,2.381363153,12.02181244,0,473.8859823
0,434.4650079,358,2,0.818718352,0.480589283,0.093572549,0.90458398,0.97744461,24.53344955,1.684576214,1,2.260384321,10.69334507,5,478.0353791
0,471.6399038,359,2,0.900503333,0.260232834,0.122609664,0.869131967,0.976334811,11.08178319,1.047063384,1,2.091112852,10.93472481,5,515.5625352
0,454.5289611,360,2,0.589061746,0.644876661,0.815456058,0.587504389,0.938798705,9.447244326,1.611461663,1,0.875112712,10.28978348,1,498.2894533
0,485.3483852,361,2,0.998734769,0.206994616,0.553044289,0.460707232,0.996667945,16.9548174,1.654608084,1,2.02232933,12.53130722,0,529.4009148
0,569.6956336,362,2,0.976833074,0.108696163,0.192769871,0.894360119,0.999231084,9.315404813,1.246807102,1,0.666959524,10.52981186,1,594.7618818
0,563.8475758,363,2,0.998299695,0.091072257,0.880518813,0.200118345,0.996998887,10.24926892,0.33531267,1,3.078598261,12.016469,0,590.0071839
3,595.0643553,364,2,0.918643055,0.276138032,0.843127435,0.260598236,0.995786783,13.50781092,0.320296255,1,4.583134174,5.955626488,8,615.3876368
1,747.6347943,367,2,0.954356363,0.306798699,0.868176292,0.460533628,0.705359255,32.41494474,0.948034052,0,9.096849442,7.795619965,2,739.4333226
1,946.3680339,372,2,0.325486365,0.877623788,0.401019027,0.804650063,0.700418984,10.32121545,0.770459593,1,4.651946068,10.35950851,2,901.0111564
3,970,373,2,0.69066556,0.542176647,0.867526911,0.506556338,0.988918161,7.392586089,0.384857741,1,6.214989662,3.556722403,4,920.2248616
3,948.9375632,374,2,0.665893522,0.601793734,0.589600867,0.805174937,0.959676504,7.342555586,0.515567468,0,7.343195915,7.729854584,2,903.1002833
1,1048.780591,375,2,0.377172318,0.8461972,0.874177715,0.637675966,0.744103124,6.876330923,0.667962221,1,5.710997105,9.783433914,2,984.2765381
0,1086.83105,376,2,0.450337052,0.890378178,0.749766291,0.735553552,0.37345243,5.869015946,1.042642194,1,-1.641343951,9.353854179,7,1015.213037
0,1094.591643,377,2,0.538296748,0.817951054,0.781673207,0.730589381,0.526665411,90,0.714860819,0,-1.817336917,9.198801041,7,1021.522701
4,-1016.271243,379,2,0.240990071,0.79386835,0.292612685,0.837907396,0.814374257,20.73280119,1.153098706,1,-2.397536278,4.9058671,6,-881.2558393
2,-533.0436066,380,2,0.042282203,0.758928373,0.772025372,0.700760001,0.399344436,6.82667883,1.699642376,1,11.89404583,2.527459145,3,-509.4279808
2,-249.9056106,381,2,0.63885679,0.771225759,0.71268884,0.766107481,0.694247568,90,1.362496467,1,11.48631573,3.571381569,3,-249.8021478
1,106.3979309,384,2,0.316368041,0.88322438,0.417753192,0.894672347,0.916131873,15.357809,0.71606269,1,8.670083046,7.004837036,2,121.6813549
1,233.5063665,391,2,0.240137584,0.906612516,0.395018003,0.861566323,0.704573154,90,1.158974259,1,4.153856277,10.70672131,2,278.8849204
1,314.719253,394,2,0.324837218,0.788010874,0.053095114,0.857001155,0.810437525,24.40144598,1.292305801,1,5.480573654,9.386299133,2,357.1549428
0,461.541253,395,2,0.958880756,0.187764031,0.42329569,0.608474259,0.984872199,11.33867255,1.830596855,1,2.939353228,11.46335506,0,505.3681921
3,970,397,2,0.66166266,0.595090865,1,0.393771869,0.988920251,7.0610365,0.259625315,1,6.507136345,3.368543386,4,920.2248616
1,224.9287862,399,2,0.456088778,0.789890489,0.149293871,0.964776974,0.887179261,10.07946686,0.715892567,1,5.118251801,8.041973114,8,268.2764491
1,229.6145424,400,2,0.209163037,0.940965606,0.433604901,0.87274109,0.654340006,7.172549538,0.49511189,1,3.794215679,10.38768959,2,274.0716394
4,-478.672913,401,2,0.997866167,0.263281243,0.695037255,0.457906623,0.935835983,22.66809744,0.070432454,0,-1.84732759,4.99542141,6,-479.0044282
2,-400.7477535,402,2,0.775830596,0.595269296,0.676143223,0.638001398,0.835672278,7.275659217,1.229451805,0,10.80436802,3.637373686,3,-400.9311019
3,-176.0824728,403,2,0.757767832,0.676851123,0.24629805,0.821836954,0.49491115,6.533559652,1.002341257,1,10.62746048,4.533426762,4,-175.8386427
0,363.1711357,406,2,0.684283297,0.458458737,0.644292808,0.608788287,0.985635689,16.96001461,0.646809871,1,0.162720606,11.02773285,1,406.0659437
4,544.1899026,407,2,0.072182161,0.957760546,0.029363378,0.950790626,0.464181819,10.05764415,1.386264758,1,-2.970828772,6.206110001,6,588.8
3,182.2970625,412,2,0.399056279,0.746529988,0.432530813,0.829892506,0.821654693,10.23966608,0.202113991,1,7.384680271,6.375161171,8,215.5509242
0,203.0014317,414,2,0.696318795,0.675280916,0.901016965,0.539473779,0.983409643,7.033512487,0.865907097,1,-0.819649458,9.256574631,7,241.1574126
0,403.8189567,415,2,0.735989209,0.669723853,0.20744147,0.940287876,0.863229957,10.13167831,1.18097408,1,-1.496846795,10.81896496,7,447.0989334
3,-245.5987267,417,2,0.601014011,0.698641502,0.268212114,0.862423284,0.789957942,90,0.732022085,0,4.652246475,7.381902695,8,-245.4870748
4,-804.7958399,14,3,0.903199569,0.442313018,0.304110622,0.865575179,0.932076245,13.74074768,0.914238456,1,-2.566984415,5.662406445,6,-757.0939023
4,-810,15,3,0.139051069,0.957520929,0.453514513,0.856724791,0.464832193,9.130511844,0.757633227,1,-0.41711989,5.726249218,6,-765.4413259
2,-733.6926224,18,3,0.482458018,0.707938704,0.19579242,0.955243272,0.909422112,9.152755772,1.00930552,1,11.72762203,2.216157675,3,-643.0450149
4,-716.104392,19,3,0.641908309,0.681014895,0.556238767,0.814982346,0.791277389,23.75832421,0.670624349,1,-3.688970566,7.018780708,6,-614.8336599
2,-674.7886545,23,3,0.678381672,0.572528006,0.206641691,0.941722694,0.901009853,7.971300229,0.490973899,1,11.35943794,1.311223149,3,-548.5636082
3,-640.5996724,26,3,0.385796646,0.862737624,0.088474241,0.900187967,0.624794127,6.267687334,0.208945984,0,5.617752075,3.644253969,4,-493.7248048
2,-609.8316817,27,3,0.128318954,0.884935357,0.137736252,0.972312009,0.827851219,38.48211096,0.050270043,1,11.76834297,1.614622712,3,-488
2,-592.9579855,28,3,0.424538757,0.6519205,0.306284509,0.84590928,0.775993143,25.86869654,0.347374838,1,11.89773178,1.58255291,3,-474.442093
4,-582.1263021,30,3,0.575522971,0.629293476,0.62266022,0.745859089,0.909124771,17.49825628,0.796941022,1,-0.950917065,5.580657482,6,-465.7389046
2,-528.5320495,34,3,0.304441523,0.841578828,0.28745061,0.880324929,0.756022945,90,1.230323382,1,10.92173958,2.418837309,3,-422.6762651
2,-499.7545816,35,3,0.689045781,0.680334398,0.22701401,0.923904996,0.898235024,90,0.706807491,1,11.84272099,3.298967361,3,-399.5537537
2,-474.81936,36,3,0.487736554,0.691214227,0.032252573,0.983268963,0.9289133,16.3628376,0.575347739,1,11.54653835,3.695020914,3,-379.5184625
2,-451.848075,38,3,0.31867824,0.792287859,0.422860135,0.882535741,0.96015844,25.65604467,1.356104201,1,10.79421234,2.443767786,3,-361.0611818
4,-410.4080731,46,3,0.552476991,0.756946125,0.802995004,0.738954741,0.940558358,7.856834616,0.619522707,1,-3.183697701,7.512151718,6,-327.7644051
2,-375.8685535,47,3,0.409900222,0.806817903,0.295063744,0.8362547,0.8999054,90,0.012689291,1,11.46358776,1.332766652,3,-300.0121219
4,-370,49,3,0.978005211,0.209783549,0.032119154,0.945079036,0.996444158,16.36277466,1.453591967,1,-1.168338895,5.708218098,6,-295.2967767
0,-329.9398005,55,3,0.00714148,0.979974837,0.357083019,0.886481799,0.504721036,11.34453475,0.461475971,1,-3.015588284,9.982983589,7,-263.1086624
0,-335.6975833,56,3,0.378398703,0.763248028,0.292694582,0.83200983,0.725999073,11.59090614,1.555176548,1,-2.093972683,8.792365074,7,-267.7350041
0,-300.4089983,58,3,0.307371324,0.817755439,0.555412111,0.580694729,0.960551355,90,0.156266585,1,-0.08142291,9.828922272,1,-239.3808516
2,-305.238626,59,3,0.754604664,0.50116968,0.181108358,0.823197648,0.976556693,17.15009613,0.40410569,1,11.97100067,3.59308672,3,-243.2614266
0,-309.2015838,60,3,0.379515595,0.774280988,0.80442269,0.786055284,0.824298862,10.42299817,1.670957285,0,0.348954976,9.450489998,1,-246.4456378
2,-280.7470617,62,3,0.301511897,0.845383398,0.118125897,0.88403016,0.835179138,27.85895754,0.701778678,1,10.93258381,3.842124224,3,-223.5826112
2,-258.6191465,63,3,0.74762435,0.484712209,0.209135504,0.962058476,0.952282467,12.43687699,1.109246776,1,11.87769413,4.051472187,3,-205.8029727
1,-250,64,3,0.150014963,0.904760221,0.086481283,0.942744455,0.788559093,90,0.639111846,1,9.408459663,7.588061333,2,-198.8775436
2,-209.5019087,68,3,0.563368881,0.716751997,0.056684613,0.944542593,0.817418305,90,0.085468233,1,11.04296589,3.218518257,3,-166.3375861
3,-209.9520277,71,3,0.902644471,0.374027838,0.296012153,0.85340559,0.949861158,13.95058661,0.468368236,1,8.659956932,5.245622635,4,-166.6992539
2,-194.3409802,74,3,0.479238025,0.693534611,0.045010575,0.888647436,0.834191459,90,0.881401075,1,11.6037817,4.289996624,3,-154.155877
2,-171.3793377,76,3,0.612705392,0.671994186,0.011769594,0.982143884,0.965784705,26.09164608,0.40742872,1,11.80952072,4.536819935,3,-135.706344
0,-155.4139713,77,3,0.720060984,0.590008805,0.032929011,0.969877283,0.970761541,17.52784493,0.111626998,1,-0.856782317,8.395720482,1,-122.8782741
2,-95.66782142,82,3,0.847281143,0.513278324,0.363970407,0.855491671,0.925940685,21.71083407,0.812983961,1,9.511962891,2.739073753,3,-74.87262457
3,-105.3262661,86,3,0.553570205,0.707171012,0.572640232,0.734573342,0.459457341,5.883048619,0.55424771,1,7.408049583,4.093824387,4,-82.63312316
1,-75.31697522,91,3,0.680161041,0.443754197,0.414993372,0.80216994,0.986648272,19.6591337,1.341960821,1,8.114476204,8.262652397,2,-58.52084973
4,-45.16080616,93,3,0.576206444,0.690578334,0.142265993,0.935850868,0.932550412,37.02455723,0.235878571,1,0.056781806,6.344248772,6,-34.29056063
0,-14.62417898,100,3,1,0.128978663,0.240165066,0.869004719,0.992815767,13.05387329,1.377873357,1,3.490293026,7.508942604,5,-9.754575868
1,9.87160537,102,3,0.502989628,0.67154911,0.153882401,0.97943847,0.964615064,19.91546775,0.515901512,1,5.61590004,8.640281677,8,7.710391886
1,7.600988984,104,3,0.436875213,0.724326868,0.0705154,0.948703832,0.914257144,16.40092704,0.084393373,1,6.80510807,9.337791443,2,5.609535766
3,33.99604373,106,3,0.527823645,0.694419147,0.08556134,0.950558034,0.984421999,36.54296935,0.192771165,1,7.569339275,7.217131615,8,30.03119176
1,39.89731492,107,3,0.53842428,0.706714021,0.012000625,0.965956552,0.994485198,40.08594726,0.084307995,1,7.677521706,8.155632973,2,35.49126057
3,58.51939518,108,3,0.320920614,0.858774281,0.818081769,0.706604174,0.862130878,24.82266546,1.093482957,1,8.062677383,5.749946594,8,52.72108041
2,62.7522575,110,3,0.860619861,0.325116661,0.29839783,0.666619239,0.947898039,16.78945855,1.573584942,1,12.16651821,2.418856144,3,56.63747719
3,80.27576772,118,3,0.507245547,0.696987621,0.139059351,0.917334818,0.884424075,90,1.320294495,1,9.146116257,4.853216648,4,72.85086044
1,50.18483153,119,3,0.874400298,0.334091499,0.101614691,0.907528801,0.977850509,19.75632288,0.483759666,1,7.871568203,8.28537178,2,45.00964172
3,84.23645321,120,3,0.720370473,0.519210877,0.156278099,0.923752097,0.98511943,18.8547273,0.208732653,1,5.179220676,6.527552128,8,76.51542941
2,92.59662549,121,3,0.359765778,0.774787324,0.170751305,0.965439192,0.896918445,12.82375863,0.337757965,1,10.17065907,2.691789865,3,84.25056212
1,99.38178005,124,3,0.250211127,0.848038784,0.229670326,0.896841146,0.870683896,33.44727092,1.092444995,1,5.227330685,8.202730179,8,90.52843168
3,113.7259737,127,3,0.816997379,0.427775762,0.202210819,0.89809661,0.983800653,19.91828077,0.392545798,1,8.403377533,3.618025303,4,103.8001967
3,112.2218552,128,3,0.914218388,0.253941441,0.148198414,0.868422263,0.99545986,13.69102722,0.152783285,1,9.732785225,4.278122425,4,102.408532
3,117.8670489,129,3,0.967741381,0.217495684,0.049981765,0.901044855,0.920996975,16.96473522,0.675962053,1,8.500167847,4.362901688,4,107.6316687
3,116.6052743,131,3,0.309047841,0.85397384,0.30821687,0.885679867,0.905094252,14.36399968,1.31599525,1,8.439825058,5.173479557,4,106.4642293
2,128.1793837,132,3,0.365443111,0.719589506,0.093503332,0.975057498,0.951468261,22.32478948,0.466655803,1,11.25696659,4.805244923,3,117.1730126
2,113.6017351,133,3,0.500590336,0.720306201,0.057349879,0.96353751,0.985115822,48.47047547,0.502361462,1,11.50149632,4.910440445,3,103.6852466
3,119.3688959,134,3,0.542104352,0.696066518,0.079414563,0.965251388,0.927126867,90,0.465526934,1,8.962309837,4.727799416,4,109.0212316
3,129.3348224,135,3,0.950396673,0.198416688,0.19764741,0.885489924,0.997519323,11.68860341,0.321890568,1,7.715930939,4.756967545,4,118.2420661
3,149.4082787,136,3,0.859357458,0.395292406,0.026281389,0.984060881,0.977046725,16.53359817,0.624278558,1,7.73327589,6.333099365,8,136.8147513
3,164.9212204,137,3,0.535911809,0.625369588,0.064825818,0.972596798,0.986467947,16.24068011,0.456625662,1,8.16722393,3.377084732,3,151.1678841
1,174.8338685,138,3,0.567118844,0.689970266,0.122617147,0.966337044,0.961579764,21.14279571,0.528047615,1,8.99829483,6.563377857,2,160.3394234
1,190,140,3,0.972847293,0.316642739,0.216110167,0.88168516,0.984651627,15.31410424,0.29850768,1,8.844623566,8.245787621,2,174.3716749
3,194.8368435,142,3,0.987512231,0.105326342,0.123555706,0.959476184,0.997811783,11.54979498,0.455005607,1,9.94836998,3.510439634,4,178.8468968
2,206.3550252,144,3,0.947190383,0.204996989,0.132021443,0.945309029,0.964389533,10.0527338,0.176544394,0,11.53699589,3.892732859,3,189.5039337
4,245.8640466,148,3,0.522734525,0.750552279,0.088274349,0.97935009,0.958252192,15.83324284,0.242551558,1,-2.171429157,5.552653313,6,226.0591043
3,200.433804,149,3,0.854964806,0.460636574,0.077967293,0.871166834,0.996620928,25.85491862,0.98322464,1,6.491663933,6.503965855,8,184.0254064
3,209.4234367,150,3,0.738775643,0.340857672,0.293168705,0.941640705,0.947557965,10.96111591,0.782752459,1,8.777623177,5.241997242,4,192.3429386
4,210,151,3,0.933876184,0.224511772,0.08571396,0.9370423,0.99384965,14.83420921,1.432826848,1,2.250716448,6.586271763,8,192.8763957
3,219.1386825,152,3,0.954471731,0.221569662,0.133221565,0.905445246,0.989419459,15.27114341,0.979306477,1,3.900745869,6.583420277,8,201.3318342
0,225.7254777,157,3,0.9622438,0.251949804,0.180376696,0.887931444,0.997252602,16.32388632,0.916702891,1,3.266084194,11.77927303,0,207.4261745
1,231.4243265,160,3,0.891684525,0.303468173,0.029822939,0.982461904,0.988184755,15.80214131,0.413754033,1,4.801174164,9.443306923,2,212.6989548
0,220.7783014,163,3,0.935616924,0.271582386,0.193599448,0.911228154,0.994941854,12.76585528,0.75134017,1,0.843693018,8.901404381,1,202.8488687
3,248.0344515,165,3,0.980291051,0.145379811,0.057541079,0.954713084,0.997753406,13.26692993,1.410052921,1,4.475575447,6.535253048,8,228.0672412
0,241.5158082,166,3,0.958787477,0.239976369,0.037498976,0.963955657,0.998496828,15.09800137,0.298137075,1,3.458596945,8.75746727,5,222.0359574
0,253.7930413,170,3,0.920037507,0.317460173,0.121930883,0.909282767,0.984558367,17.6500728,0.2375283,1,4.235016346,8.756749153,5,233.395296
1,257.4379746,171,3,0.693115783,0.564326088,0.2075153,0.903078495,0.889066488,16.05848787,0.706713483,1,4.105844975,9.495512009,2,236.7677196
0,276.5634999,174,3,0.990347273,0.088971032,0.359591005,0.611865307,0.99672111,12.8679215,1.203010356,1,0.304878294,11.74901581,1,254.463345
0,272.1633995,175,3,0.96900892,0.14173422,0.099373668,0.96655688,0.998097497,11.37965492,0.168577189,1,1.971023321,8.313695908,5,250.3922135
0,290.862211,185,3,0.980935185,0.21433748,0.216006265,0.840183027,0.997726358,16.21093013,0.696191644,1,1.302371383,12.49637794,0,267.6930278
0,298.105152,188,3,0.999133846,0.083755784,0.127591494,0.862688413,0.996470199,10.02463729,0.201125742,1,1.867035747,8.640162468,5,274.394458
0,237.4676683,189,3,0.913772213,0.247528624,0.063514541,0.976643564,0.993694155,14.10255145,1.185821596,1,1.913087726,7.928490162,5,218.2904725
0,282.1147677,190,3,1,0.123563553,0.066129467,0.976271494,0.998829747,13.24244709,1.619085863,1,1.93686986,11.32403278,5,259.599578
0,286.6323846,191,3,0.99797841,0.072137062,0.002484807,0.960323258,0.998189027,11.33009074,0.666086664,1,1.927853584,8.661480904,5,263.77944
3,315.694612,193,3,0.969370812,0.199539878,0.198325116,0.856409729,0.993307526,15.2159587,0.96915019,1,5.741211414,3.650063992,4,285.4
0,328.1481884,195,3,0.811087197,0.410721391,0.151973039,0.875982444,0.972411935,19.82500959,0.238719724,1,-2.575366497,10.54574108,7,298.0992819
0,339.4118948,198,3,0.966115263,0.186931197,0.177824511,0.848437721,0.995905049,14.48216299,0.736841584,1,1.144899607,9.54646492,1,309.5852179
1,327.7061751,202,3,0.995326259,0.07275877,0.008016596,0.957185649,0.996554075,12.22234858,0.938513753,1,3.740748167,10.89583111,2,297.6485478
3,349.0088351,203,3,0.738025968,0.373492101,0.187201257,0.895271583,0.964222067,12.73644446,0.39743091,1,4.677150249,7.159109116,8,319.371503
0,355.0035225,205,3,0.80687844,0.485628516,0.102083363,0.986730888,0.914244805,13.35909571,1.13004853,1,1.788631201,7.575268745,5,325.4844639
2,359.3640174,210,3,0.615225544,0.611681602,0.084876922,0.949545626,0.954396212,23.08794469,0.983806854,1,11.37401295,4.746356487,3,329.9309901
4,388.0825432,211,3,0.589581894,0.536525709,0.136771579,0.908525902,0.895096218,21.64168585,0.366913821,1,-2.667414188,6.63455534,6,359.2161241
